longitude,latitude,time,10u,10v,100u,100v,msl,swvl1,geo500,2t
129.5,36.0,1977-11-07,-4.7644043,-4.3397828,-6.318603749999999,-5.595458949999999,101832.905,0.19955334,56183.1535,16.376739999999998
129.5,36.0,1977-11-13,-1.010314965,-1.8639450499999999,-1.5366897499999999,-2.16467285,103008.03,0.19581744,56297.398499999996,13.9889225
129.5,36.0,1977-11-19,7.8604125,0.510848975,10.2896345,0.3975601,101454.345,0.189042875,53891.57,8.606842
129.5,36.0,1977-11-25,-0.47003174999999997,-0.65431977,-0.9892883199999999,-0.47724152499999994,102402.47,0.172692855,54994.705,11.7087705
129.5,36.0,1977-12-01,5.5816649,0.49559785,7.57196825,0.44760135,102192.065,0.163910465,53142.729999999996,3.8762512000000005
129.5,36.0,1977-12-07,2.01683055,-0.67913055,2.577034,-0.95072935,101810.9675,0.17392691,54596.496499999994,10.296661
129.5,36.0,1977-12-13,1.1539383,-2.02135465,1.2425232000000002,-3.11839295,102693.0,0.16525098500000002,55181.074,9.078888
129.5,36.0,1977-12-19,6.127220250000001,-2.57559965,7.83448775,-3.3936538499999997,102601.625,0.151441945,54370.7245,2.3415832500000002
129.5,36.0,1977-12-25,9.361687,-4.0515595,12.0113525,-5.3023071999999996,102078.375,0.147482585,52894.705,-0.034637450000000014
129.5,36.0,1978-01-01,1.19860085,-4.9937897,1.5352938000000003,-6.3588103,101749.06,0.192555205,53448.7515,4.1017151
129.5,36.0,1978-01-07,3.5274965,0.87033082,4.984977600000001,1.0493927200000002,102047.595,0.193161965,54273.8165,5.739532499999999
129.5,36.0,1978-01-13,1.6850051499999998,-0.8716583200000001,2.1419753999999998,-1.183738725,101375.4075,0.18466864500000002,53994.8465,5.46463
129.5,36.0,1978-01-19,6.9697035,-1.39437864,8.940666499999999,-1.89025118,101653.9675,0.17275006999999998,52332.395,0.542266835
129.5,36.0,1978-01-25,3.0651626499999995,-0.34843443500000004,3.9780426,-0.68044281,101801.47,0.17811611,54018.773,4.0556944999999995
129.5,36.0,1978-02-01,8.429718000000001,-3.41625215,10.802376,-4.4037781,101807.405,0.17124941999999999,51241.043999999994,-6.601837300000001
129.5,36.0,1978-02-07,3.436286908,-2.2490158,4.45083595,-3.07583625,102077.875,0.17979917499999998,54386.865000000005,3.87503055
129.5,36.0,1978-02-13,3.77941895,-3.1548538500000003,5.0980986999999995,-4.1968993,102759.44,0.19184306,53322.08,1.3132629500000002
129.5,36.0,1978-02-19,6.3143387,0.53826145,8.3959197,0.523407,101955.405,0.175606785,52912.674,0.25039673500000004
129.5,36.0,1978-02-25,-2.67876435,-3.65941625,-3.37478635,-4.35159305,102479.6575,0.16796381999999999,53892.361000000004,3.2513733
129.5,36.0,1978-03-01,6.26815035,-2.56148525,8.2645188,-3.3933257,102528.25,0.17231951499999998,54028.555,0.6422424499999999
129.5,36.0,1978-03-07,-1.63317105,-2.298484825,-2.64092255,-3.2039413249999997,102216.9075,0.17273156,54584.958,8.12490865
129.5,36.0,1978-03-13,6.83504475,-2.3473357999999998,9.023529,-3.1620407000000004,101750.9075,0.178551185,52571.542,1.82168581
129.5,36.0,1978-03-19,2.2163163,-4.5497894500000005,2.4601365,-5.6534805,101984.47,0.16107006499999998,53768.81,6.9132385
129.5,36.0,1978-03-25,5.0807115,-0.725051853,7.60711665,-1.542755165,101912.0325,0.17084327,53878.47,8.9791565
129.5,36.0,1978-04-01,-2.2692566,1.0395889315,-3.03198245,1.693595875,102033.53,0.17826236499999998,54288.893,9.317047500000001
129.5,36.0,1978-04-07,6.5795441,-1.341056823,9.517456,-2.0922394,101313.25,0.15223862500000002,54113.9565,10.656891
129.5,36.0,1978-04-13,-1.6426467750000002,0.13957214999999978,-2.00894923,0.746254,101393.94,0.18963280999999998,55185.343,10.716339000000001
129.5,36.0,1978-04-19,3.65027615,2.60693355,5.936462499999999,3.2612457,100839.5625,0.16896972,55293.8205,13.36203
129.5,36.0,1978-04-25,-0.5060425,-1.9515227999999998,-0.7725296,-2.25428005,101426.25,0.122164393,54410.6085,12.2500915
129.5,36.0,1978-05-01,3.5807114,-0.3800811500000001,6.001419,-1.1892242499999999,101087.0,0.13785841,55366.522,14.954804
129.5,36.0,1978-05-07,-1.80080415,-1.937484735,-2.00404355,-2.26571655,101722.9375,0.097098655,56412.079,13.261444000000001
129.5,36.0,1978-05-13,2.5721969,1.6222992,4.44952395,2.324562056,101913.4375,0.069306305,56122.859,18.062286999999998
129.5,36.0,1978-05-19,0.59109498,-2.3071593999999997,0.65153505,-3.09333035,100497.905,0.14015295500000002,54659.881,15.776825
129.5,36.0,1978-05-25,0.028213500000000002,2.07512668,0.6013641449999999,3.51097113,101434.75,0.07861993,56649.073000000004,18.277008000000002
129.5,36.0,1978-06-01,1.5520095500000002,2.3500442500000003,2.81588745,3.42544555,101034.3125,0.064625447,55977.001000000004,19.1427305
129.5,36.0,1978-06-07,0.57820127,2.8800125,1.71367645,4.1887131,101279.655,0.076544605,56367.057,20.1880185
129.5,36.0,1978-06-13,-2.66590885,-5.004463149999999,-3.5052185,-6.432449350000001,100715.155,0.12225412499999999,56037.517,18.9862365
129.5,36.0,1978-06-19,-0.463378905,0.789421095,-0.014045710000000017,0.6613159,101073.0625,0.21387119999999998,57100.325,20.082183999999998
129.5,36.0,1978-06-25,1.52793882,4.10015095,3.1776733299999997,6.33152765,101030.25,0.21705792499999998,57500.7185,21.605804499999998
129.5,36.0,1978-07-01,0.189613335,2.8879318,0.9866561650000001,4.2439499000000005,100650.5925,0.19573727000000002,57242.1855,23.2931825
129.5,36.0,1978-07-07,1.9844971,1.8928223,3.35086825,1.81191254,100721.5625,0.1478418,57549.4455,26.1401065
129.5,36.0,1978-07-13,0.13539124999999996,4.038353,0.76125335,6.1118164,101127.6875,0.18847583499999998,57584.479,25.494659
129.5,36.0,1978-07-19,-2.4219055000000003,1.1291046,-2.8090667500000004,2.0049439,100653.595,0.21605515,57216.335,24.840179
129.5,36.0,1978-07-25,1.3643188499999999,1.92768095,2.38911435,2.1258774000000003,100940.7825,0.164342815,57791.311499999996,28.755707
129.5,36.0,1978-08-01,-2.64886475,0.7121124,-3.94043735,1.2649841,99564.2175,0.15259715499999998,56772.351500000004,26.8933415
129.5,36.0,1978-08-07,1.7733154499999997,-1.4692916999999999,2.39838415,-2.14356995,101026.1875,0.18537857000000002,57522.902,26.6978455
129.5,36.0,1978-08-13,0.4919281,2.83133695,1.097084035,4.0223008,101143.3425,0.168334735,57590.768,26.41214
129.5,36.0,1978-08-19,0.41165922,5.6412963000000005,0.9275131099999999,8.341133,100269.905,0.21233044,57183.25,26.041168
129.5,36.0,1978-08-25,-1.56713865,1.101135275,-2.1914978,1.8330231000000001,101282.5925,0.16344550000000002,57815.7245,26.127105999999998
129.5,36.0,1978-09-01,-5.2817612,-5.7670595,-6.86013775,-7.2673112,101158.03,0.16550508,57046.278,23.512482
129.5,36.0,1978-09-07,-4.7348938,-1.9976425,-6.2554932,-2.49626925,101485.4675,0.15804416500000001,57544.1895,23.395294
129.5,36.0,1978-09-13,-4.02511595,-3.34835815,-5.3860855,-4.3390960000000005,101701.375,0.170731595,56978.147,21.440582499999998
129.5,36.0,1978-09-19,4.617782500000001,-2.7460709000000003,5.9912567,-3.6904068,101478.5925,0.177521385,56844.981499999994,18.011993
129.5,36.0,1978-09-25,2.60556795,0.890258803,3.557785,0.798225425,101674.3425,0.152612315,56602.0465,22.675323499999998
129.5,36.0,1978-10-01,0.62366486,0.042633054999999975,0.39799502,0.16799165,101730.6575,0.17686658500000002,57278.596000000005,20.4442445
129.5,36.0,1978-10-07,-5.78807065,-3.7306671,-7.484802,-4.6738968,102637.22,0.17597309500000002,56004.09,17.567169
129.5,36.0,1978-10-13,-3.5546646500000003,-3.8918761,-4.5062027,-4.69123075,102449.69,0.146977575,56458.422,15.498076999999999
129.5,36.0,1978-10-19,0.95516205,1.4656524499999999,1.0469360349999999,2.0831527675,101783.0325,0.13384318,56014.7625,17.182526
129.5,36.0,1978-10-25,2.4804077500000004,-0.01988219999999996,3.08184045,-0.18309785,102272.5,0.12098882999999999,56444.8285,17.1338195
129.5,36.0,1978-11-01,2.9185944,-3.0556031,3.8285904,-4.1870345,102049.22,0.18236385,55136.317500000005,12.716095
129.5,36.0,1978-11-07,0.20333099,-2.49325565,-0.261932375,-3.2007294,102406.315,0.17604731499999998,55935.9295,15.5707095
129.5,36.0,1978-11-13,-2.4665756,-4.39134975,-3.4984512,-5.7014999,101921.345,0.206221035,55518.1835,14.3955385
129.5,36.0,1978-11-19,6.85512545,-3.3029099,8.891792,-4.29174815,101850.5325,0.18736191000000002,54228.0175,8.644317749999999
129.5,36.0,1978-11-25,-0.41093444999999995,-1.18325805,-1.094421385,-1.02056885,102286.25,0.174338955,55506.545,12.035553
129.5,36.0,1978-12-01,5.0358047500000005,2.9109116,6.926628249999999,3.9902344000000003,102577.8425,0.16501601500000002,54888.6675,9.72146615
129.5,36.0,1978-12-07,3.1310806500000004,2.2549744,4.6063233,3.180008,102419.345,0.167107005,55168.0225,9.011261000000001
129.5,36.0,1978-12-13,1.9004593,-0.6498184149999999,2.57318115,-0.830314658,102550.935,0.17921935,55440.2465,8.501129
129.5,36.0,1978-12-19,4.14200595,-4.65562435,5.18591305,-5.6602477,102235.0925,0.170685125,53597.9295,1.8567200000000001
129.5,36.0,1978-12-25,4.05836485,-1.185363775,5.83578485,-2.0124512,102606.6875,0.16671529000000002,54912.282,4.7840881
129.5,36.0,1979-01-01,6.2382889,-3.34806055,7.980010999999999,-4.3622970500000005,102815.905,0.15507473500000002,53729.474,1.03604125
129.5,36.0,1979-01-07,3.9055938,0.18288421500000002,5.9995268500000005,0.006927490000000008,101688.6875,0.14546184499999998,54232.041,8.1554265
129.5,36.0,1979-01-13,8.235695,-2.7611847000000003,10.7666775,-3.7589111500000003,101991.9375,0.182613395,52726.333,0.20938110499999996
129.5,36.0,1979-01-19,6.55091865,-2.7068024,8.3900758,-3.4642791,102507.9075,0.16416250999999998,53306.242,-2.052749615
129.5,36.0,1979-01-25,4.01890565,0.467117308,5.92417905,0.21475219999999995,101987.5625,0.153653115,54170.881,6.200592
129.5,36.0,1979-02-01,11.02940375,-2.3769836499999997,14.293845999999998,-3.2462234,101549.1575,0.195417575,51257.871499999994,-4.333679200000001
129.5,36.0,1979-02-07,2.7095412999999997,-1.0500946,3.4662475500000003,-1.456543,102434.7175,0.17439702,54247.5585,4.3358459499999995
129.5,36.0,1979-02-13,1.47475435,1.7366562,1.7787399000000002,2.975189105,101783.845,0.159511915,54305.0,7.6910705
129.5,36.0,1979-02-19,1.6702346000000001,0.2023314999999999,2.2593536,0.23821254999999986,101808.815,0.160735875,54605.791,5.96109
129.5,36.0,1979-02-25,-0.9687805,-0.7235565,-1.33249665,-0.72743223,101490.3125,0.194411735,54327.141,7.00540165
129.5,36.0,1979-03-01,5.1517181,-3.29046635,6.76378635,-4.19418335,102237.53,0.17313593500000002,52567.3555,2.4096985
129.5,36.0,1979-03-07,0.5797653199999999,0.34480285,0.440078735,0.530769335,101900.5,0.15824061,54114.3285,9.188995499999999
129.5,36.0,1979-03-13,-0.8519439500000001,-1.5355148,-1.5494843,-1.7723236,102141.0625,0.17023077,54312.303499999995,6.9327698
129.5,36.0,1979-03-19,2.20723725,1.8022919,2.84054565,2.411636335,102185.3425,0.145773255,54378.225999999995,8.3282775
129.5,36.0,1979-03-25,4.61035925,-1.201187115,6.649108999999999,-1.933799725,101627.5,0.168602645,53992.055,8.156036499999999
129.5,36.0,1979-04-01,-7.41439815,-1.5887603499999998,-9.8637695,-2.0388336000000002,101743.5925,0.19056167,55246.035,10.0711975
129.5,36.0,1979-04-07,-4.0331879,1.69610595,-5.761909449999999,3.1928330000000003,101586.5625,0.194067125,55880.697499999995,13.3594055
129.5,36.0,1979-04-13,1.1596755,0.75953675,1.7576752,0.9839096500000002,101596.78,0.18421888,55556.885,10.6891175
129.5,36.0,1979-04-19,0.20772552,0.35697937,0.10670469999999999,0.49785612999999995,101588.595,0.14802579,54972.119000000006,11.50296
129.5,36.0,1979-04-25,-2.0853424,-1.123443615,-2.3540955,-1.124481195,101447.655,0.18314039,55564.5885,12.2696835
129.5,36.0,1979-05-01,4.03492735,0.13322449,5.8149948,-0.211509705,101266.3425,0.150899395,54382.425,14.4702455
129.5,36.0,1979-05-07,-4.56866455,-2.903953565,-6.8552475,-3.6522521999999995,100973.9375,0.21599013,55615.292,15.337310500000001
129.5,36.0,1979-05-13,-2.2917709,-1.0009994500000001,-3.16619105,-0.9301605,101129.155,0.190592385,55360.84,14.296783
129.5,36.0,1979-05-19,2.1805725000000002,0.63171385,3.1662064,0.741806015,101360.53,0.18622227,55144.085999999996,15.1060485
129.5,36.0,1979-05-25,0.16542055,3.8116302,0.9112701000000001,5.21842185,100678.935,0.16764433,54588.883,16.464752
129.5,36.0,1979-06-01,2.4359436,1.57337955,4.3111038,0.9169388,101185.7175,0.13452076000000002,56308.605500000005,21.008881000000002
129.5,36.0,1979-06-07,-0.19354248000000002,4.4251708999999995,0.33090972799999996,6.4556733,99957.595,0.197550535,55446.5785,20.362518
129.5,36.0,1979-06-13,-1.39487455,-0.5146865899999999,-2.0694427,-0.48165893,101199.155,0.166932255,56155.798500000004,19.2498475
129.5,36.0,1979-06-19,1.9548111000000001,3.1452179,3.63105775,4.13340755,100896.6575,0.16864081,56737.082500000004,22.891327
129.5,36.0,1979-06-25,1.004135125,5.9337083,2.2597579999999997,8.7160415,100763.655,0.20522152,57019.91,23.3008725
129.5,36.0,1979-07-01,-0.553131085,1.42006685,-0.020194999999999963,2.09112545,100305.0,0.209707325,56660.0605,21.9505305
129.5,36.0,1979-07-07,2.64590455,2.05314635,4.656181350000001,1.52429195,100347.1875,0.164877035,56527.472,24.476471
129.5,36.0,1979-07-13,-2.03034975,2.4842224,-2.3817138,3.4478530000000003,100322.5925,0.2043887,56843.262,21.619354
129.5,36.0,1979-07-19,-2.5774231,-4.479888900000001,-3.6466902500000002,-6.011879,100918.3125,0.190694435,56916.960999999996,21.559112
129.5,36.0,1979-07-25,-2.0006104,-1.3039322,-2.79564665,-1.5095672699999998,101273.0325,0.1996756,57646.088,23.9327695
129.5,36.0,1979-08-01,3.0953750500000003,3.5298461999999997,5.3159105,4.66080475,101209.78,0.159049235,57962.3105,27.9593205
129.5,36.0,1979-08-07,-3.1460495,-4.110321,-4.03338615,-5.01935585,101199.8425,0.172173735,57450.755999999994,23.663177500000003
129.5,36.0,1979-08-13,-1.32225035,-1.9049759000000002,-1.92591855,-2.3342133,100742.9375,0.120624245,57420.144,26.080353000000002
129.5,36.0,1979-08-19,2.9705429,1.41471865,4.15493015,1.5185318,100336.9075,0.181064775,56535.609,24.1339415
129.5,36.0,1979-08-25,0.1427536,5.1641311,0.480148325,7.69725815,100588.2825,0.21382959,57187.5715,25.010101
129.5,36.0,1979-09-01,-0.65069582,-1.52220918,-0.9066238315,-1.5356215999999998,101028.875,0.168775465,57038.4725,23.353913
129.5,36.0,1979-09-07,3.9601135,-1.58768465,5.60897065,-2.70735165,101116.53,0.19578824,56877.898499999996,22.525482500000003
129.5,36.0,1979-09-13,1.1570586999999999,2.1838684,1.76567075,3.0054779,101774.4075,0.17218798,57264.8885,22.275665500000002
129.5,36.0,1979-09-19,-3.28842165,-2.7343674,-4.42713165,-3.2269591999999996,102013.53,0.19888553,57463.601500000004,21.346770999999997
129.5,36.0,1979-09-25,0.21021269999999997,-2.5322952499999998,0.3179169,-3.1576614999999997,101536.185,0.2050921,56636.119999999995,20.68338
129.5,36.0,1979-10-01,0.32877349999999994,-3.161438,0.09234619999999993,-3.9829483,100916.3425,0.19652878000000001,55856.493,18.7198785
129.5,36.0,1979-10-07,0.43592834999999996,-5.0618896,0.42527005000000007,-6.5364075,101441.03,0.18556816999999998,55429.8415,18.139435
129.5,36.0,1979-10-13,-0.62898253,-2.010498035,-0.85504153,-2.25072481,102288.47,0.16329103,56790.092000000004,17.4537655
129.5,36.0,1979-10-19,-0.231544495,-6.75746925,-0.520736675,-8.8599928,100710.315,0.19026420500000002,55390.725999999995,17.974823
129.5,36.0,1979-10-25,1.9300766,1.4621353,2.5694961,1.9039001500000001,101892.625,0.14545396500000002,55941.695,17.587432999999997
129.5,36.0,1979-11-01,1.92397305,1.474494925,3.17565165,2.410659875,101960.9375,0.13088861000000002,56035.960999999996,16.644073499999998
129.5,36.0,1979-11-07,0.7277832200000001,0.15777590000000002,0.7272491499999999,0.16233824999999996,102587.405,0.125033067,56575.3205,12.7514955
129.5,36.0,1979-11-13,6.546333300000001,-3.0618515,8.041046,-3.80176545,102870.3125,0.11595418499999999,53588.596,0.8772278
129.5,36.0,1979-11-19,4.9884719,-1.3917693999999998,6.43441,-1.8718491,102671.4375,0.118413883,53690.0415,4.360138
129.5,36.0,1979-11-25,2.6024246499999997,-0.08146669000000001,3.3721543,-0.04311370999999997,102580.72,0.13980040999999999,54455.525,5.8373108
129.5,36.0,1979-12-01,6.37012485,-2.9576492,8.262054500000001,-3.88261415,102927.8125,0.127482705,54052.55,5.31106565
129.5,36.0,1979-12-07,5.7314148,-2.82671355,7.83304585,-4.046890149999999,102228.595,0.13555614,54905.582500000004,7.6476135
129.5,36.0,1979-12-13,4.80265805,-2.41716765,6.244774,-3.2979049500000004,102512.2175,0.121530467,54668.460999999996,3.801178
129.5,36.0,1979-12-19,2.9733811500000003,3.6909789999999996,4.24134825,5.03708653,101429.8125,0.15798372,55126.115000000005,12.7606505
129.5,36.0,1979-12-25,7.2377471,-2.6313324,9.112442,-3.3573684999999998,102712.5,0.15499013,52904.335,-1.6204529
129.5,36.0,1980-01-01,-6.52024065,-0.95954132,-8.4092255,-1.08927918,102727.75,0.14694923999999998,55182.787,7.34609985
129.5,36.0,1980-01-07,7.3274611499999995,-4.097801199999999,9.222968999999999,-5.1439438,102830.9675,0.150620655,52823.171,-3.7134858499999996
129.5,36.0,1980-01-13,6.212661799999999,-3.2602463,8.0031965,-4.2074966499999995,101666.75,0.14427773,52767.1185,1.3181457349999999
129.5,36.0,1980-01-19,4.9719847999999995,-1.083374,6.5479585,-1.47413635,102534.06,0.138290145,53469.431500000006,0.9352111900000001
129.5,36.0,1980-01-25,2.61846925,-1.20638275,3.4319839500000002,-1.6911087,102354.095,0.13023186,53781.31050000001,2.22171023
129.5,36.0,1980-02-01,8.840187,-0.80178072,11.574753,-1.2269744825,101962.155,0.16061802,51819.998,-4.1794738
129.5,36.0,1980-02-07,6.536148000000001,-3.09980775,8.352371,-4.0362396,102800.0,0.150114615,53326.476500000004,-6.0096435
129.5,36.0,1980-02-13,6.1914977,-3.0208206,8.1323165,-3.9826736499999997,102923.935,0.13846925,53236.3165,-1.14974975
129.5,36.0,1980-02-19,4.617592,-2.6947708,6.2489548,-3.7334517500000004,102095.155,0.14628390000000002,54173.4715,3.4614563499999997
129.5,36.0,1980-02-25,-2.4477081,0.02513120000000002,-3.0297623,0.1634369,102334.9375,0.125948897,54732.903999999995,5.66763315
129.5,36.0,1980-03-01,0.185760498,-3.4275055,0.39236450339999995,-4.3962936,101106.125,0.17540620499999998,53699.337,6.33450325
129.5,36.0,1980-03-07,-2.1538467,-3.11038205,-3.0011215,-3.8851165,101630.5925,0.14824578500000002,54272.104999999996,8.0819395
129.5,36.0,1980-03-13,0.25562286,2.0330887,0.481880185,3.0408326349999997,102126.4075,0.184105725,54658.927500000005,8.653717
129.5,36.0,1980-03-19,0.87640379,3.4127273000000002,1.85450745,4.35910035,102416.8125,0.17123994999999997,55120.916,8.574249250000001
129.5,36.0,1980-03-25,4.9851303499999995,-0.40997314999999995,7.12204745,-0.86938478,102373.75,0.189671755,54456.5565,5.90176415
129.5,36.0,1980-04-01,4.1352692,-2.17459865,5.8180315,-2.77201085,101940.9075,0.19019742,54070.522,9.651641999999999
129.5,36.0,1980-04-07,-1.7118301,1.0444488349999999,-2.0141144,1.5286026,102104.155,0.19262682,55450.0175,8.719757
129.5,36.0,1980-04-13,-1.71393585,-5.71047975,-2.43530275,-7.23696135,101020.3425,0.19055497500000002,55320.543000000005,8.862579
129.5,36.0,1980-04-19,3.6593703,11.312096,5.89482115,16.246765500000002,101151.0325,0.17346231,55771.532999999996,16.818756
129.5,36.0,1980-04-25,1.1835861300000001,0.4807891500000001,1.3828125,1.2604904,102230.56,0.14842567,54909.982,11.607147000000001
129.5,36.0,1980-05-01,0.7831421000000001,0.43106084999999994,1.0141144,1.1618425000000001,101956.5,0.16365960499999999,55183.993,13.9393005
129.5,36.0,1980-05-07,-0.766242985,3.27143095,-1.0158462000000001,4.47197715,102110.53,0.12563869,55659.3935,13.607025499999999
129.5,36.0,1980-05-13,2.6826553549999996,1.604377725,4.19644922,2.39175425,100885.4075,0.164910215,56246.722,17.4046935
129.5,36.0,1980-05-19,0.30968474,0.500335705,0.8815078625,0.76725767,101796.1875,0.125622055,56398.563500000004,16.752838
129.5,36.0,1980-05-25,0.5198593,4.5853119,1.5649260999999999,7.2378615,100117.5325,0.212284045,56507.371499999994,19.451752
129.5,36.0,1980-06-01,-0.9751815799999999,-0.38073730000000006,-1.18161775,0.023818949999999894,101100.315,0.13733109,56767.5665,17.563263
129.5,36.0,1980-06-07,0.14125825000000003,2.8835983499999998,1.30364989,3.9395217999999996,101350.47,0.099316895,56865.481499999994,21.4352725
129.5,36.0,1980-06-13,1.1491089,0.71596525,1.9714660999999998,0.8323440500000001,100954.06,0.09773219250000001,56786.1365,22.456085
129.5,36.0,1980-06-19,-2.90667725,-1.5978088135,-3.5451354999999998,-1.91490942,101463.6875,0.14818636,56616.748,18.929108
129.5,36.0,1980-06-25,1.07889559,5.582061749999999,2.5205994,7.93827065,100503.655,0.16728033,56750.9865,22.206390499999998
129.5,36.0,1980-07-01,-3.32850644,-6.29816425,-5.0638429,-8.6905135,100364.935,0.2110589,56475.457500000004,18.833893
129.5,36.0,1980-07-07,1.760391215,1.562080405,2.9839554999999995,1.82558445,100684.03,0.160930725,56848.921,23.2306825
129.5,36.0,1980-07-13,-2.7519989000000002,-1.7300338499999999,-3.9320068499999996,-1.88041685,100842.0925,0.19518394,57116.047000000006,21.029754500000003
129.5,36.0,1980-07-19,0.47599793500000004,2.2713852,1.72154225,3.3047103,101120.0325,0.199681265,57404.334,23.898773499999997
129.5,36.0,1980-07-25,-0.34367375,0.8821258599999999,-0.08179470000000011,1.283180285,100510.97,0.18005223,56911.369,23.5101625
129.5,36.0,1980-08-01,-2.3392868,-5.1816482,-3.24378205,-6.662529,101129.405,0.18555414,56819.206,21.0699155
129.5,36.0,1980-08-07,-3.56045535,-5.6100005,-4.7594375499999995,-7.2256698,100810.9075,0.18829137,56661.5995,21.6234435
129.5,36.0,1980-08-13,-1.9313506500000002,2.53214265,-2.3584442,4.5586471500000005,100645.0925,0.21507617,56879.281,23.143768
129.5,36.0,1980-08-19,0.599556,1.200569175,1.1689376825,1.5357360800000002,101180.565,0.18436213499999998,57088.473,23.5841985
129.5,36.0,1980-08-25,-1.484725905,0.5572052,-1.970764165,0.744293215,100633.155,0.19583891,56916.5785,22.894806
129.5,36.0,1980-09-01,0.92692565,1.4522247,1.421928385,2.1154861499999997,101166.815,0.19163079,56755.134999999995,23.323395
129.5,36.0,1980-09-07,0.65909575,-0.667388915,0.7755965499999999,-1.02001955,101318.69,0.17970218,56393.4785,21.6633605
129.5,36.0,1980-09-13,4.15509035,0.07173918499999998,6.1173325,-0.6396637000000001,100790.97,0.18172271,55953.09,20.895172000000002
129.5,36.0,1980-09-19,-1.11488342,-2.902565,-1.42915341,-3.4816131500000003,101691.3425,0.15128910499999998,57095.146,20.1407165
129.5,36.0,1980-09-25,0.8041,-0.08225250499999998,1.0446243,-0.18246459999999998,102048.375,0.14436711000000002,56342.496,18.449493500000003
129.5,36.0,1980-10-01,0.29774475,0.42015074999999996,0.32044218500000005,0.5040207,102127.0,0.12486535500000001,55980.164000000004,17.2054135
129.5,36.0,1980-10-07,3.4929962,0.827072175,5.3103257,0.6383056575,101246.435,0.194318965,56563.0815,18.7469785
129.5,36.0,1980-10-13,-2.0785675,-5.099372750000001,-3.0514832,-6.96632385,101434.72,0.203104975,56640.3045,18.217316
129.5,36.0,1980-10-19,-1.96295925,-6.4974365,-2.807991,-8.3627245,102132.375,0.17927318,56313.4265,17.5448305
129.5,36.0,1980-10-25,6.7202528500000005,2.3328322999999997,8.75928515,2.8608169500000002,100042.185,0.192932925,53183.0435,11.7098695
129.5,36.0,1980-11-01,2.9691315,-0.674407965,4.099777250000001,-0.914253225,102116.6875,0.15616872,54817.600999999995,11.1070865
129.5,36.0,1980-11-07,4.7315369,-1.4630355499999999,7.18777485,-2.34198763,101146.0925,0.14337408000000001,55213.785,13.4548645
129.5,36.0,1980-11-13,6.2519683,-2.38224035,7.9334945,-3.04944602,102319.095,0.13290753,54171.6605,4.6802062
129.5,36.0,1980-11-19,-0.31092071499999996,-1.002349865,-0.90058135,-0.99684905,102901.1875,0.12855115,56633.3235,12.37271125
129.5,36.0,1980-11-25,5.80219265,-1.80632009,7.87027,-2.48767089,101362.06,0.18614471,53788.434,9.87442
129.5,36.0,1980-12-01,2.8164214000000003,0.11952974999999999,3.3820342500000002,0.12487785000000007,102040.25,0.16560591,55135.0135,8.5661925
129.5,36.0,1980-12-07,4.3157958999999995,-1.7110901,5.734787,-2.31747435,102033.53,0.167416225,53547.8925,4.66922
129.5,36.0,1980-12-13,9.811325,-1.33496855,12.575012000000001,-1.8298645,102182.7825,0.15717204499999998,52164.516,-3.07293695
129.5,36.0,1980-12-19,7.592185799999999,-2.82905575,9.795967000000001,-3.72026825,101876.0,0.14804568499999998,53071.7775,1.52163695
129.5,36.0,1980-12-25,6.13414,-1.6489563,8.005149750000001,-2.1819992,101755.9375,0.157384355,53158.0465,2.63406375
129.5,36.0,1981-01-01,4.3141175,1.34503935,5.796882849999999,1.71635438,101415.595,0.164790125,52812.7345,1.7771301099999999
129.5,36.0,1981-01-07,7.0523833499999995,-3.2546387,9.6551135,-4.62522885,102481.435,0.1620588,53694.522,-2.1884460199999998
129.5,36.0,1981-01-13,8.1585615,-3.4404298000000004,10.5584715,-4.50704955,102207.8425,0.15037752999999998,52284.469,-4.4917297000000005
129.5,36.0,1981-01-19,4.7664642,-1.93834685,6.8534085000000005,-2.92030335,102310.875,0.14990381,53282.0685,-0.7026062
129.5,36.0,1981-01-25,5.73392475,-2.8514404,7.8788374999999995,-4.01442705,102688.97,0.149023235,54214.28,-2.3389587499999998
129.5,36.0,1981-02-01,8.177306999999999,-2.771843,11.229668,-4.022895849999999,101844.125,0.14898143,53263.8765,1.11782835
129.5,36.0,1981-02-07,7.269737,-2.3915328999999996,10.135116499999999,-3.5231628500000003,101837.2825,0.15022493,52983.814,0.210357665
129.5,36.0,1981-02-13,0.020874049999999977,-1.713500985,-0.4230423000000001,-2.3555603,101305.25,0.18506802500000002,54473.555,6.417511
129.5,36.0,1981-02-19,0.8274078000000002,-2.6210326999999998,1.1050872000000003,-3.0718765,102271.845,0.19252424,54008.394499999995,2.3995667000000003
129.5,36.0,1981-02-25,9.3702395,-3.7948837500000003,12.3169785,-5.08144375,102030.97,0.185670285,51240.404500000004,-4.90658565
129.5,36.0,1981-03-01,-1.9217911,-3.92588035,-2.5865249500000003,-4.9337387,102886.435,0.17775480500000002,54506.337,2.72451775
129.5,36.0,1981-03-07,4.0883865,2.993408275,6.5709076,3.80982215,101936.0325,0.15857765499999998,54076.47,6.59732065
129.5,36.0,1981-03-13,-2.0638351999999998,-1.5798874,-3.77000435,-1.93504333,101941.185,0.165374635,55535.243,10.6769105
129.5,36.0,1981-03-19,1.6351623499999999,0.78577426,1.97068785,1.34506225,101331.875,0.13853543499999998,54745.897,9.070709
